"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"GOBP_NEGATIVE_REGULATION_OF_NIK_NF_KAPPAB_SIGNALING",0.438877755511022,0.72547792285458,0.0862865626267245,-0.450444573312125,-1.01889211348606,7,"c(""TSPAN6"", ""NDUFC2"", ""C1QTNF3"")"
"GOBP_NEGATIVE_REGULATION_OF_NITRIC_OXIDE_METABOLIC_PROCESS",0.245173745173745,0.55746924712442,0.119887845115423,-0.69694671158014,-1.20668993351943,3,"CAV1"
"GOBP_NEGATIVE_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_ACTIVITY",0.204,0.51438026948231,0.135740943810425,-0.881950916433675,-1.17991613677809,1,"CAV1"
"GOBP_NEGATIVE_REGULATION_OF_NLRP3_INFLAMMASOME_COMPLEX_ASSEMBLY",0.695825049701789,0.864221066296286,0.062249042949858,0.649891270580926,0.87326816568067,1,"SIRT2"
"GOBP_NEGATIVE_REGULATION_OF_NON_CANONICAL_WNT_SIGNALING_PATHWAY",0.707414829659319,0.871650435639115,0.0618406035753285,0.552470832981467,0.853292345282345,2,"IFT80"
"GOBP_NEGATIVE_REGULATION_OF_NOREPINEPHRINE_SECRETION",0.124,0.403174702763748,0.178219874951973,-0.934296365330848,-1.24994638300814,1,"ADRA2B"
"GOBP_NEGATIVE_REGULATION_OF_NOTCH_SIGNALING_PATHWAY",0.00824597725138555,0.11099498270841,0.380730400722792,-0.635472224128,-1.75021077009019,14,"c(""CHAC1"", ""HIF1AN"", ""EGFL7"", ""DLL1"", ""DLX1"", ""RITA1"")"
"GOBP_NEGATIVE_REGULATION_OF_NUCLEAR_DIVISION",0.00333246416090041,0.0706309287089542,0.431707695803346,0.502984681972029,1.79257515046668,37,"c(""CDT1"", ""RAD21"", ""KNTC1"", ""BUB1"", ""FBXO43"", ""NDC80"", ""RAD1"", ""NUF2"", ""SPC24"", ""BIRC5"", ""MAD2L1"", ""XRCC3"", ""TRIP13"", ""PLK1"", ""ZW10"", ""MAD2L1BP"", ""SPC25"", ""MAD1L1"")"
"GOBP_NEGATIVE_REGULATION_OF_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_DEPENDENT_DECAY",0.344294003868472,0.656794639758441,0.0982123351217438,-0.552484453202139,-1.12548298267561,5,"TOB1"
"GOBP_NEGATIVE_REGULATION_OF_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY",0.550695825049702,0.784750566672005,0.0738052724171275,-0.628864377815753,-0.964172458126842,2,"c(""A1CF"", ""PABPC1"")"
"GOBP_NEGATIVE_REGULATION_OF_NUCLEASE_ACTIVITY",0.615384615384615,0.820061287391833,0.069119845655101,0.460328719493344,0.874148030926456,4,"c(""TERF2"", ""ABCE1"")"
"GOBP_NEGATIVE_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT",0.56686626746507,0.794781570878861,0.0725351864394589,0.380612580048136,0.926034249893996,9,"c(""BARD1"", ""SIRT6"", ""RANGAP1"")"
"GOBP_NEGATIVE_REGULATION_OF_NUCLEOTIDE_BIOSYNTHETIC_PROCESS",0.444889779559118,0.728440610807515,0.0855356947987884,0.68778437242228,1.06228438707902,2,"c(""PARP1"", ""RD3"")"
"GOBP_NEGATIVE_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS",0.0502168318459087,0.281674294919328,0.321775918075361,0.714008379887023,1.55235095279646,6,"c(""FBP1"", ""SIRT6"", ""PARP1"")"
"GOBP_NEGATIVE_REGULATION_OF_OLIGODENDROCYTE_DIFFERENTIATION",0.0167689657845692,0.158708603880117,0.352487857583619,-0.724272395226174,-1.7221834424703,8,"c(""DUSP10"", ""HES5"", ""CTNNB1"", ""DLX1"", ""DAAM2"", ""NF1"")"
"GOBP_NEGATIVE_REGULATION_OF_ORGANELLE_ASSEMBLY",0.994285714285714,0.995811160303336,0.0437125833579551,0.157654845562304,0.512859297367194,24,"c(""BRCA1"", ""YAP1"", ""CDK10"", ""SMAD4"", ""MPHOSPH9"")"
"GOBP_NEGATIVE_REGULATION_OF_ORGANIC_ACID_TRANSPORT",0.364173228346457,0.670802154245392,0.0959206777921745,-0.505313441151677,-1.09555151180552,6,"c(""GABBR1"", ""ARL6IP5"", ""GRM7"", ""HRH3"")"
"GOBP_NEGATIVE_REGULATION_OF_ORGAN_GROWTH",0.44007858546169,0.726321583753333,0.0850427463764322,0.368619008610791,0.996451032883864,12,"c(""VGLL4"", ""RBP4"", ""CTDP1"", ""WWC1"", ""KCNK2"", ""STK3"")"
"GOBP_NEGATIVE_REGULATION_OF_OSSIFICATION",0.370672097759674,0.673954606159212,0.096887770327544,-0.423738782716943,-1.08156443708727,11,"c(""CHSY1"", ""TPH1"", ""BCL2"")"
"GOBP_NEGATIVE_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION",0.0589430894308943,0.291652159444895,0.266350657088526,-0.535958469725321,-1.54636678037592,16,"c(""LRP5"", ""TOB1"", ""HOXA2"", ""NBR1"", ""TWSG1"", ""HAND2"")"
"GOBP_NEGATIVE_REGULATION_OF_OSTEOBLAST_PROLIFERATION",0.421259842519685,0.710720102120468,0.0875697115548511,-0.568491412202962,-1.08180577444283,4,"c(""NELL1"", ""BCL2"")"
"GOBP_NEGATIVE_REGULATION_OF_OSTEOCLAST_DEVELOPMENT",0.869739478957916,0.9471029466799,0.0521630305460055,0.428771166692559,0.662237954612192,2,"c(""FBXW7"", ""FBN1"")"
"GOBP_NEGATIVE_REGULATION_OF_OSTEOCLAST_DIFFERENTIATION",0.0598802395209581,0.292665868650052,0.261663521711573,-0.636981496596056,-1.52888853915524,9,"c(""TNFRSF11B"", ""CTNNB1"", ""INPP5D"", ""TLR3"", ""NF1"")"
"GOBP_NEGATIVE_REGULATION_OF_OXIDATIVE_PHOSPHORYLATION",0.250501002004008,0.561562685811183,0.120985142145252,0.77526290846129,1.19739516709208,2,"c(""DNAJC15"", ""PDE12"")"
"GOBP_NEGATIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_CELL_DEATH",0.222448979591837,0.534826244282106,0.130777137971974,-0.414893710993513,-1.22389190031577,18,"c(""DDR2"", ""ATF4"", ""CTNNB1"", ""HTRA2"", ""PARK7"", ""PYCR1"", ""WNT1"")"
"GOBP_NEGATIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY",0.604330708661417,0.812923575295171,0.0686325631836726,0.359223292069478,0.908650725887107,10,"c(""TRAP1"", ""GPX1"", ""NME5"")"
"GOBP_NEGATIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_NEURON_DEATH",0.118908382066277,0.395231119210109,0.179782316298324,-0.580020383775181,-1.37917930852653,8,"c(""ATF4"", ""CTNNB1"", ""PARK7"", ""WNT1"")"
"GOBP_NEGATIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_NEURON_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY",0.501930501930502,0.759922065839617,0.0770736734944102,-0.582811043236316,-1.00907602738054,3,"c(""PARK7"", ""HIF1A"")"
"GOBP_NEGATIVE_REGULATION_OF_OXIDOREDUCTASE_ACTIVITY",0.415354330708661,0.70839107429074,0.0883594442500905,-0.482545294351162,-1.04618872899202,6,"c(""NFKB1"", ""CAV1"", ""GFI1"")"
"GOBP_NEGATIVE_REGULATION_OF_P38MAPK_CASCADE",0.000761714924778266,0.0292498531114854,0.477270815362862,-0.955177566102674,-1.65378950009889,3,"c(""DUSP1"", ""DUSP10"")"
"GOBP_NEGATIVE_REGULATION_OF_PATHWAY_RESTRICTED_SMAD_PROTEIN_PHOSPHORYLATION",0.458413926499033,0.734143049932524,0.0819778796501272,-0.503595784172148,-1.02589037926386,5,"c(""EMILIN1"", ""SNX25"")"
"GOBP_NEGATIVE_REGULATION_OF_PEPTIDE_SECRETION",0.0870445344129555,0.34005189745528,0.216542836735348,-0.582214279554885,-1.433819027995,10,"c(""DRD2"", ""PTPN11"", ""FKBP1B"", ""KCNB1"")"
"GOBP_NEGATIVE_REGULATION_OF_PEPTIDYL_CYSTEINE_S_NITROSYLATION",0.876739562624254,0.951988666801586,0.0514264916187015,0.556073314694004,0.747203640807074,1,"SNTA1"
"GOBP_NEGATIVE_REGULATION_OF_PEPTIDYL_LYSINE_ACETYLATION",0.0766208251473477,0.325009957412911,0.227987202850442,0.562913940267696,1.52166916003162,12,"c(""PIH1D1"", ""BRCA1"", ""CTBP1"", ""TAF7"", ""SIN3A"", ""KLF15"", ""ATG5"")"
"GOBP_NEGATIVE_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION",0.813765182186235,0.921467321649912,0.0557104226766671,-0.294785953679842,-0.725969328500413,10,"c(""GADD45A"", ""CAV1"")"
"GOBP_NEGATIVE_REGULATION_OF_PEPTIDYL_THREONINE_PHOSPHORYLATION",0.991902834008097,0.995811160303336,0.0466015072985992,-0.199413142077595,-0.491094718188155,10,"c(""SPRED2"", ""PPEF2"", ""CALM2"", ""CALM3"")"
"GOBP_NEGATIVE_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION",0.415686274509804,0.708511749347258,0.0880945010398517,0.329223576610491,1.01700255352133,20,"c(""NCAPG2"", ""NTF3"", ""LRRK1"", ""GGNBP2"", ""NF2"", ""DUSP22"", ""PIBF1"")"
"GOBP_NEGATIVE_REGULATION_OF_PERK_MEDIATED_UNFOLDED_PROTEIN_RESPONSE",0.534791252485089,0.777185506728109,0.0753093764172773,0.722739981360671,0.971156016948412,1,"NCK2"
"GOBP_NEGATIVE_REGULATION_OF_PHAGOCYTOSIS",0.389763779527559,0.691194122635882,0.0919686140000427,-0.497862357823349,-1.07939709171661,6,"c(""PLSCR1"", ""SYT11"")"
"GOBP_NEGATIVE_REGULATION_OF_PHOSPHATASE_ACTIVITY",0.94908350305499,0.978770475188463,0.0488970772260102,-0.219852073514415,-0.561157472083284,11,"FKBP1B"
"GOBP_NEGATIVE_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_ACTIVITY",0.0556660039761431,0.286604442420892,0.271288554688953,-0.888672956182108,-1.3625099764897,2,"DAB2IP"
"GOBP_NEGATIVE_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_SIGNALING",0.591093117408907,0.805733111389715,0.0711327399327894,0.471564714580526,0.895484789996734,4,"c(""INPP5E"", ""TSC2"")"
"GOBP_NEGATIVE_REGULATION_OF_PHOSPHOLIPASE_ACTIVITY",0.622,0.822508488849265,0.0679922591544058,-0.692606399502951,-0.926601982017174,1,"ABL1"
"GOBP_NEGATIVE_REGULATION_OF_PHOSPHOLIPID_METABOLIC_PROCESS",0.078,0.325685206677975,0.227987202850442,-0.955265610438024,-1.27800004247715,1,"ABCA2"
"GOBP_NEGATIVE_REGULATION_OF_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY",0.906187624750499,0.962437442348673,0.0500922874402106,-0.264880716285559,-0.63576900355245,9,"FKBP1B"
"GOBP_NEGATIVE_REGULATION_OF_PHOTORECEPTOR_CELL_DIFFERENTIATION",0.502982107355865,0.759922065839617,0.0785029047348687,-0.653720677334162,-1.00228204145201,2,"c(""DLX1"", ""SOX8"")"
"GOBP_NEGATIVE_REGULATION_OF_PINOCYTOSIS",0.534791252485089,0.777185506728109,0.0753093764172773,-0.640589566178818,-0.982149472066291,2,"CAV1"
"GOBP_NEGATIVE_REGULATION_OF_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_ASSEMBLY",0.906066536203523,0.962437442348673,0.0491927521045191,0.241130000022158,0.629856613535591,11,"c(""YAP1"", ""CDK10"", ""MPHOSPH9"", ""KIF24"")"
"GOBP_NEGATIVE_REGULATION_OF_PLASMINOGEN_ACTIVATION",0.476953907815631,0.743442463144318,0.0817515582532145,0.668634457045207,1.03270730313437,2,"c(""THBS1"", ""CPB2"")"
"GOBP_NEGATIVE_REGULATION_OF_PLATELET_ACTIVATION",0.65587044534413,0.839989736284581,0.065981614400873,0.439204348825019,0.834033594780475,4,"c(""PRKG1"", ""ADAMTS18"", ""UBASH3B"")"
"GOBP_NEGATIVE_REGULATION_OF_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY",0.867768595041322,0.946498477598956,0.0536769600638126,0.367464263517713,0.636746898939616,3,"c(""PTPN2"", ""LRP1"", ""PHF14"")"
"GOBP_NEGATIVE_REGULATION_OF_POST_TRANSCRIPTIONAL_GENE_SILENCING",0.629554655870445,0.825910931174089,0.0679922591544058,0.453248922434798,0.860703745579892,4,"c(""NCOR2"", ""LIN28B"", ""ZMPSTE24"", ""ESR1"")"
"GOBP_NEGATIVE_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORT",0.689189189189189,0.85990577733697,0.0613026075396207,-0.488279087005671,-0.845403887051774,3,"c(""CAV1"", ""NEDD4L"")"
"GOBP_NEGATIVE_REGULATION_OF_POTASSIUM_ION_TRANSPORT",0.363636363636364,0.670335312426878,0.0949751525905595,-0.541348389381892,-1.10279736636362,5,"c(""ATF4"", ""CAV1"", ""NEDD4L"")"
"GOBP_NEGATIVE_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE",0.0518962075848303,0.281674294919328,0.282013350011725,-0.664073335861291,-1.59391460785363,9,"c(""RABGEF1"", ""TMBIM6"", ""NDFIP1"")"
"GOBP_NEGATIVE_REGULATION_OF_PROGRAMMED_NECROTIC_CELL_DEATH",0.994152046783626,0.995811160303336,0.044774889329693,-0.166646494921453,-0.396254000830469,8,"CAV1"
"GOBP_NEGATIVE_REGULATION_OF_PROSTAGLANDIN_BIOSYNTHETIC_PROCESS",0.224448897795591,0.537689814430052,0.128788713061714,0.798742500782739,1.23365944604075,2,"c(""PIBF1"", ""SIRT1"")"
"GOBP_NEGATIVE_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS",0.244897959183673,0.557230351185438,0.12384217120105,-0.404351934073095,-1.19279479027055,18,"c(""PSMF1"", ""KLHL40"", ""GABARAPL2"", ""PARK7"", ""DDRGK1"", ""USP19"")"
"GOBP_NEGATIVE_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS",0.919028340080972,0.967656355908046,0.0500922874402106,-0.23348156621939,-0.623119321011833,13,"c(""KLHL40"", ""PARK7"", ""DDRGK1"")"
"GOBP_NEGATIVE_REGULATION_OF_PROTEIN_ACETYLATION",0.249500998003992,0.561562685811183,0.120985142145252,0.426823004258665,1.1849323417406,14,"c(""PIH1D1"", ""BRCA1"", ""CTBP1"", ""TAF7"", ""SIN3A"", ""KLF15"", ""ATG5"")"
"GOBP_NEGATIVE_REGULATION_OF_PROTEIN_AUTOPHOSPHORYLATION",0.932432432432432,0.971110229565877,0.0472587336673259,-0.322641275442151,-0.558619436385913,3,"CAV1"
"GOBP_NEGATIVE_REGULATION_OF_PROTEIN_BINDING",0.272357723577236,0.584101174817063,0.116234148779716,-0.340979566117445,-1.12728937909017,29,"c(""PCSK9"", ""TMBIM6"", ""ATP2A2"", ""LRPAP1"", ""CAV1"", ""MAP2"", ""PARK7"", ""TFIP11"")"
"GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS",0.57606490872211,0.800039917958091,0.0725351864394589,-0.262259614747826,-0.931330857426201,41,"c(""PSMF1"", ""KLHL40"", ""DAB2IP"", ""TIMP1"", ""NELL1"", ""GABARAPL2"", ""RGP1"", ""PARK7"", ""DDRGK1"", ""USP19"")"
"GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY",0.17319587628866,0.472559400613996,0.151148761385484,-0.335810144998614,-1.21618058092459,45,"c(""OPRD1"", ""SSH2"", ""CDC42"", ""LMO4"", ""TMOD1"", ""SPTBN5"", ""SPTAN1"", ""TBX20"", ""MAP2"", ""EPS8"", ""PARK7"", ""STMN1"", ""SPTBN1"", ""CAPZA2"", ""TFIP11"", ""VPS35"", ""STXBP1"", ""TWF1"", ""SORL1"", ""HSF1"")"
"GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY",0.195071868583162,0.502338918386936,0.141225119642531,-0.375678389294156,-1.22059972533775,26,"c(""LIMA1"", ""CIB1"", ""PIK3CA"", ""TMOD1"", ""SPTBN5"", ""TMEM39A"", ""SPTAN1"", ""EPS8"", ""APC2"", ""SPTBN1"", ""SWAP70"", ""CAPZA2"")"
"GOBP_NEGATIVE_REGULATION_OF_PROTEIN_DEPHOSPHORYLATION",0.94908350305499,0.978770475188463,0.0488970772260102,-0.220845411299847,-0.563692899253413,11,"c(""FKBP1B"", ""SWAP70"", ""LGALS3"")"
"GOBP_NEGATIVE_REGULATION_OF_PROTEIN_EXIT_FROM_ENDOPLASMIC_RETICULUM",0.604288499025341,0.812923575295171,0.0681513438679483,-0.376348465183326,-0.894885818664171,8,"INSIG1"
"GOBP_NEGATIVE_REGULATION_OF_PROTEIN_EXPORT_FROM_NUCLEUS",0.609311740890688,0.816082692764549,0.0696133438850965,0.464702486489258,0.882453660458799,4,"c(""BARD1"", ""RANGAP1"")"
"GOBP_NEGATIVE_REGULATION_OF_PROTEIN_IMPORT_INTO_NUCLEUS",0.746913580246914,0.888686457108741,0.0605092988656667,0.378238218544878,0.773405747427718,5,"c(""SIRT6"", ""RAB23"", ""CHP1"", ""UFM1"", ""NF1"")"
"GOBP_NEGATIVE_REGULATION_OF_PROTEIN_K63_LINKED_UBIQUITINATION",0.366396761133603,0.672053401708391,0.0972150808846466,0.598095998034399,1.13576324232432,4,"c(""TRIP12"", ""GPS2"")"
"GOBP_NEGATIVE_REGULATION_OF_PROTEIN_KINASE_ACTIVITY_BY_REGULATION_OF_PROTEIN_PHOSPHORYLATION",0.0114461767864889,0.130402516687957,0.380730400722792,-0.829077138770677,-1.6889384046982,5,"c(""NPM1"", ""DUSP10"")"
"GOBP_NEGATIVE_REGULATION_OF_PROTEIN_KINASE_B_SIGNALING",0.0134166808666667,0.142848832846242,0.380730400722792,-0.675639251208699,-1.72452325869766,11,"c(""DRD2"", ""CIB1"", ""SFRP5"")"
"GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY",0.101796407185629,0.365456725736148,0.197822021315103,-0.579925950895042,-1.39194332114863,9,"c(""AP2M1"", ""BCL2L1"", ""TMEM59"")"
"GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_SURFACE",0.46615087040619,0.737855689280362,0.0810802057550866,-0.498960382753095,-1.01644746121472,5,"c(""COMMD1"", ""NEDD4L"", ""GPM6B"", ""TAX1BP3"")"
"GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE",0.0733197556008147,0.318428948853299,0.237793834423688,-0.591332778271096,-1.50933671768548,11,"c(""AP2M1"", ""BCL2L1"", ""GDI1"", ""TMEM59"")"
"GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MICROTUBULE",0.902584493041749,0.962437442348673,0.0500922874402106,-0.439645797731863,-0.674063255063973,2,"c(""TTBK2"", ""ABHD17B"")"
"GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS",0.846307385229541,0.935919595416427,0.0532386494755899,-0.252725781452331,-0.696054631159194,14,"c(""FBXO4"", ""DCLK1"", ""NF1"", ""UFM1"", ""DCLK2"", ""CHP1"")"
"GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MATURATION",0.121457489878543,0.399160525775961,0.181383128498408,-0.552887417464855,-1.36159576866818,10,"c(""GAS1"", ""CHAC1"", ""NLRP7"")"
"GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL",0.420408163265306,0.710622602225769,0.0897104652742981,-0.277605415647389,-1.02678744552583,48,"c(""KLHL40"", ""VPS28"", ""DCUN1D3"", ""SQSTM1"", ""PER2"", ""CTNNB1"", ""CAV1"", ""TNFAIP3"", ""PARK7"", ""CDC20"", ""SOX4"", ""CDK5"")"
"GOBP_NEGATIVE_REGULATION_OF_PROTEIN_POLYMERIZATION",0.384769539078156,0.687524091779411,0.0937465422491719,-0.336649430958059,-1.05632705663947,22,"c(""SSH2"", ""TMOD1"", ""SPTBN5"", ""SPTAN1"", ""MAP2"", ""EPS8"", ""STMN1"", ""SPTBN1"", ""CAPZA2"")"
"GOBP_NEGATIVE_REGULATION_OF_PROTEIN_POLYUBIQUITINATION",0.403292181069959,0.699750500978195,0.0925528864684773,0.518997775952088,1.06122502471527,5,"c(""TRIP12"", ""GPS2"", ""TTC36"")"
"GOBP_NEGATIVE_REGULATION_OF_PROTEIN_SECRETION",0.214574898785425,0.526338028905053,0.132846300606183,-0.458572929452892,-1.22384673472078,13,"c(""DRD2"", ""PTPN11"", ""FKBP1B"", ""KCNB1"")"
"GOBP_NEGATIVE_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY",0.154334038054968,0.445793186027802,0.163180127180689,-0.341734731066952,-1.23970247357772,46,"c(""DUSP1"", ""LRP5"", ""DUSP10"", ""MAPK8IP1"", ""GADD45A"", ""DAB2IP"", ""CDKN1B"", ""DUSP16"", ""CAV1"", ""TNFAIP3"", ""PRKAR2B"")"
"GOBP_NEGATIVE_REGULATION_OF_PROTEIN_SUMOYLATION",0.602316602316602,0.812923575295171,0.0678338263479455,-0.532521217091414,-0.922004482369718,3,"c(""CTNNB1"", ""PARK7"")"
"GOBP_NEGATIVE_REGULATION_OF_PROTEIN_TARGETING_TO_MEMBRANE",0.403578528827038,0.699750500978195,0.0905428948469474,-0.701102998291129,-1.07492843466562,2,"c(""GDI1"", ""ITGB1BP1"")"
"GOBP_NEGATIVE_REGULATION_OF_PROTEIN_TARGETING_TO_MITOCHONDRION",0.349173553719008,0.660123069411435,0.101350743797099,0.678077745953466,1.17498201823106,3,"c(""BAG3"", ""LRRK2"", ""LMAN1"")"
"GOBP_NEGATIVE_REGULATION_OF_PROTEIN_TYROSINE_KINASE_ACTIVITY",0.753036437246964,0.892384851724115,0.0593487680335629,-0.297066397714098,-0.792815531591494,13,"c(""SH3BP5"", ""SOCS5"", ""CAV1"", ""SH3BP5L"")"
"GOBP_NEGATIVE_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS",0.484848484848485,0.747199378696028,0.0813027345384498,-0.300444787984997,-0.989156652567224,27,"c(""PSMF1"", ""KLHL40"", ""GABARAPL2"", ""PARK7"", ""DDRGK1"", ""USP19"", ""QRICH2"", ""WNT1"", ""PDCL3"")"
"GOBP_NEGATIVE_REGULATION_OF_RAC_PROTEIN_SIGNAL_TRANSDUCTION",0.445328031809145,0.728440610807515,0.0850427463764322,-0.680957729795714,-1.04404178608121,2,"NF1"
"GOBP_NEGATIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS",0.815789473684211,0.9226884838561,0.0555947097758869,0.318502944244819,0.692468552042984,6,"c(""TRAP1"", ""ABCB7"")"
"GOBP_NEGATIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS",0.391836734693878,0.692595691621138,0.0937465422491719,-0.352188275729469,-1.038917598966,18,"c(""G6PD"", ""NDUFC2"", ""MMP3"", ""BECN1"", ""BCL2"", ""PARK7"", ""TFAP2A"", ""ABCD2"")"
"GOBP_NEGATIVE_REGULATION_OF_RECEPTOR_BINDING",0.020671447646494,0.170814190172548,0.352487857583619,-0.920304489669101,-1.41100732261448,2,"c(""PCSK9"", ""ATP2A2"")"
"GOBP_NEGATIVE_REGULATION_OF_RECEPTOR_INTERNALIZATION",0.159448818897638,0.454732149307025,0.154190966581424,-0.621816219682128,-1.34813690683813,6,"c(""PCSK9"", ""LRPAP1"", ""ANKRD13D"", ""WDR54"")"
"GOBP_NEGATIVE_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS",0.105906313645621,0.372475179732968,0.195789002148949,-0.553361732474669,-1.41241820456495,11,"c(""PCSK9"", ""RABGEF1"", ""ABCA2"", ""LRPAP1"", ""ANKRD13D"", ""WDR54"")"
"GOBP_NEGATIVE_REGULATION_OF_RECEPTOR_RECYCLING",0.0775347912524851,0.325685206677975,0.227987202850442,-0.868106260680441,-1.33097719763162,2,"c(""PCSK9"", ""AP1AR"")"
"GOBP_NEGATIVE_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_JAK_STAT",0.928716904276986,0.969857671656941,0.0498907356726307,-0.232934438795515,-0.594549320123012,11,"c(""CAV1"", ""PPP2R1A"", ""SOCS2"", ""NEUROD1"")"
"GOBP_NEGATIVE_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT",0.928716904276986,0.969857671656941,0.0498907356726307,-0.232934438795515,-0.594549320123012,11,"c(""CAV1"", ""PPP2R1A"", ""SOCS2"", ""NEUROD1"")"
"GOBP_NEGATIVE_REGULATION_OF_REGULATED_SECRETORY_PATHWAY",0.53384912959381,0.776554243706839,0.0739901439101341,-0.468279078539815,-0.953945637718687,5,"c(""RABGEF1"", ""LGALS9"")"
"GOBP_NEGATIVE_REGULATION_OF_RELAXATION_OF_MUSCLE",0.232,0.544634631236968,0.126253987849115,-0.863777570674122,-1.15560296523828,1,"NEUROG1"
"GOBP_NEGATIVE_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA",0.609218436873748,0.816082692764549,0.069119845655101,-0.387604209662442,-0.876749095843592,7,"BCL2L1"
"GOBP_NEGATIVE_REGULATION_OF_REPRODUCTIVE_PROCESS",0.680497925311203,0.855438177629797,0.0653834195468773,-0.268830924618815,-0.864239024406533,25,"c(""DUSP1"", ""TIMP1"", ""CDKN1B"", ""NANOS2"", ""WNT4"")"
"GOBP_NEGATIVE_REGULATION_OF_RESPIRATORY_BURST",0.20675944333996,0.515753017242362,0.134273452883202,-0.796779738168562,-1.22161964620092,2,"DUSP10"
"GOBP_NEGATIVE_REGULATION_OF_RESPIRATORY_BURST_INVOLVED_IN_INFLAMMATORY_RESPONSE",0.20675944333996,0.515753017242362,0.134273452883202,-0.796779738168562,-1.22161964620092,2,"DUSP10"
"GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS",0.210743801652893,0.520914629757699,0.135740943810425,-0.346845926124302,-1.19614521656633,35,"c(""DRD2"", ""ARG2"", ""TSPAN6"", ""DUSP10"", ""LGALS9"")"
"GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS",0.361616161616162,0.669064552661382,0.0978773277424561,-0.350262690705074,-1.08183427766548,21,"c(""RABGEF1"", ""ROBO1"", ""CAV1"", ""BIRC7"")"
"GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_DNA_DAMAGE_STIMULUS",0.0986460348162476,0.358952795585543,0.197822021315103,0.369858939576011,1.31813148198176,37,"c(""ATAD5"", ""RIF1"", ""TERF2"", ""ERCC1"", ""TAF9B"", ""RMI2"", ""DYRK1A"", ""TRIP12"", ""XRCC1"", ""DDX39B"", ""OGG1"")"
